score
id ,:name ,:math ,:english ,:science ,:music
207367 8ZhO8dRl 81 93 78 27
207373 7Pa8oq 68 31 97 38
207419 wycKdl 63 19 49 62
207426 qipiVYJt 75 41 99 4
207427 NioRjb 34 49 11 8
207456 5dQjgIBm 85 69 91 1
207459 PBaLlPb 42 75 14 56
207463 Lv2APj2 13 20 50 60
207464 EHEAlgQN 54 74 58 1
207472 f38YDE1h 75 4 50 10
207490 BVPHl2xp 100 44 49 37
207494 ruLzdA 53 28 83 90
207503 8WofifB 56 4 38 32
207513 7DpGxsmd 32 52 6 9
207537 cJlSyI 22 1 34 65
207555 ewd6um 27 46 89 32
207557 z6oHZV 29 91 32 93
207575 GZgr9U7 32 90 52 43
207586 FO4Jwz 71 16 98 75
207588 UZVFQo 30 6 22 88
207590 DmwVbI 64 94 56 96
207605 Cc246Y 55 31 91 36
207621 MscEkRAE 43 41 98 43
207623 jr6cZt 32 53 34 44
207624 ChsVshbd 7 16 83 51
207628 EZXhGr5W 39 12 39 14
207629 biFSH90B 51 61 19 83
207635 0zVLSg2 53 20 10 56
207643 Fu8cmMkp 90 82 58 56
207650 JyiYYINQ 17 80 70 49
207651 kRVyqPK 93 29 63 3
207684 dQXwac6 27 99 15 84
207709 Fkcpaco 2 56 12 51
207730 IL7keN 96 81 74 63
207758 YwjoKfJI 48 26 27 37
207759 0SMgG2d 12 37 59 71
207765 Fq8nzQ 35 63 82 8
207768 LxX2Ex 13 11 98 85
207807 xAeq1g02 72 94 86 83
207810 60yEniV 17 49 7 99
207820 yG3AsQ7 77 9 52 6
207834 rPMHFdS 56 63 12 95
207842 2oxdzt1 8 54 6 90
207856 jWeMql 11 1 21 77
207862 QITFo4 53 44 75 79
207863 mhzEQkN 59 27 45 61
207866 hpwzor 7 17 43 50
207902 VC4Lxqk 69 60 97 65
207908 tnsfpeet 21 46 24 69
207911 tv2NEs8 53 32 31 4
207914 KHNARnp 42 60 96 80
207922 KxpMRKS 39 9 77 29
207932 X0wWVom 3 68 89 97
207946 ww3PmFjo 36 80 5 43
207956 qtBfdgM2 71 65 39 90
207962 w1x7AOaN 54 37 35 50
207969 JWrMTq 95 46 3 15
207992 Sjd2YD7y 30 34 85 53
207997 4cV7Fu 10 72 30 63
208000 eKqtyBg 48 71 49 10
208012 NhqSou4 41 12 11 55
208013 QbFzuh 2 29 81 60
208016 ZzxaBXS 15 31 23 5
208039 tfqDYF 43 71 79 13
208047 OMEPIe 71 9 2 85
208058 7JPNzqpv 96 27 3 92
208063 Jbel5L 62 85 14 51
208078 ccxikY 68 46 22 22
208082 yLoN2CdD 69 1 15 32
208085 nj1oWr5 54 34 3 16
208087 7h3cW43 57 94 61 44
208111 MI1X0M 48 31 96 95
208126 58YdbXu 69 1 89 5
208129 o5Mk90x 4 81 57 92
208151 kuLGCV 12 33 58 53
208159 jsBjsw 7 85 87 80
208170 gSvLRXry 56 22 100 51
208192 WYuZlcZ 86 22 73 41
208208 zmTgc2 79 66 26 31
208212 8MQ0jeor 28 89 73 96
208226 2876wee 39 38 4 26
208229 WeYHHjS 33 59 39 33
208261 hFgvcZQ 94 79 74 43
208277 4wOGH4p8 13 12 26 49
208283 XBHWZUre 10 8 57 70
208285 eR9YaV 4 9 61 63
208296 QLqrWpx 43 82 5 83
208302 fVSFwGlt 89 77 59 51
208309 QvZ1gh 56 88 24 51
208315 ZlPsclU 8 13 53 75
208318 LPNd4f 23 93 21 93
208371 0tCseYhu 15 14 28 14
208384 4BSY2P1 68 60 64 35
208389 MvZI0ajb 83 87 80 22
208403 o0psQ8ue 9 71 40 9
208411 xZgI22ox 63 10 31 36
208412 BjeC8H7 34 58 18 34
208440 tywzFtz 94 48 94 84
208447 BPqujC 66 34 59 57
208493 QOD2dKEs 53 47 87 71
208499 tDTXioe 6 1 20 63
208501 u7Cwny 73 74 11 41
208516 O3WtT33 20 94 52 43
208517 rtZ56kN 38 47 63 77
208518 bpK8Zjxq 46 93 67 78
208526 ECvZTQ 42 70 68 18
208537 lsGKY4F 0 94 28 88
208545 4CsnZU 67 55 16 67
208549 jq23YZIW 17 78 46 8
208552 j2PguB 84 14 77 22
208562 9wWdCh 94 49 9 62
208568 lTtnBn 65 46 40 39
208582 49fwQyf5 45 4 45 61
208591 DZse7GE 89 89 97 76
208603 iyIsFx 95 47 80 27
208610 HunpaA 8 72 98 51
208632 OLIzegg 4 82 38 42
208637 V5RdoI 23 70 65 36
208655 hDVoJxy7 34 74 37 73
208656 HQH91U7 84 35 42 21
208670 Ysxm0FMT 97 7 2 66
208671 8QrhSq 22 57 74 66
208697 v0JR9kuF 66 16 25 98
208719 bd156m5 92 52 48 86
208726 qotk5mH 67 25 34 52
208740 6jxfCK 57 28 59 38
208746 6hPw2Yd 46 94 91 86
208765 ThFIEMNA 31 36 95 79
208771 IRDcTooN 76 30 80 93
208775 pibceMOE 66 75 3 54
208784 lupSZmM 77 56 70 83
208785 3owC6KUk 10 37 52 55
208818 oM6dDWcd 95 6 28 31
208838 1HijsYPy 11 38 29 4
208843 o8HUVjd 21 8 41 95
208853 IYHSP0L 16 84 56 50
208865 2KKxek 89 28 50 90
208888 NDQH1p49 58 72 21 97
208900 HnMZ3z 85 6 51 82
208908 VimW2V9 54 78 5 59
208912 eA4MZP 95 59 53 26
208917 CoOXvNV 49 28 77 75
208930 9XZcgy 32 97 17 44
208935 ARLikjm 93 26 92 74
208937 NhmWq7x 21 10 70 21
208940 qvVKX2 13 57 71 66
208968 7YiZOM8 66 69 7 73
209002 dJsAII 39 47 88 69
209003 QvSM6N 16 49 13 45
209025 TXGWHBN 79 86 63 85
209027 v1QIKH 40 0 35 45
209032 HMhBmfq3 61 23 60 98
209047 xaiqqP 29 70 76 55
209053 5oBb1k 99 96 7 16
209065 avNfOvsV 56 19 34 23
209088 C5LHszxc 23 23 25 12
209094 xSBXI6 42 80 40 71
209113 WeBKh5 79 94 32 61
209114 mEmxO4E 22 98 9 70
209115 icuwcF68 57 60 98 32
209116 tp5FGvW 15 71 82 52
209122 HUiLxB 66 65 21 66
209132 wgUGHEF 94 35 10 20
209136 Uo0JHT 52 26 25 79
209147 2falLlPE 67 17 82 9
209150 zl7GfCyt 54 47 31 48
209153 gWL8FONn 56 96 90 50
209155 7C5etW 42 44 84 98
209159 3glnYw 62 34 31 77
209183 UaTDayB 10 73 41 79
209206 QTtGOh 67 30 96 21
209225 C1yhNQu 87 40 4 90
209247 D3eifQo 88 37 88 69
209250 grospl5y 53 7 88 11
209253 3L6mVwE 26 0 12 35
209258 8zsiFM 88 55 38 77
209259 SQzk7p 20 16 33 70
209265 Q0kbhy 59 66 26 75
209268 1VaNn2BF 75 7 47 48
209282 sdff5aui 82 55 30 67
209291 hEeGeQ 58 64 17 71
209305 HVCm8sy0 7 69 85 86
209308 lwT0uF 35 16 32 1
209315 w1uvh4w8 6 72 49 42
209324 gKAubF 51 92 86 48
209325 iwwi1wAJ 14 52 68 0
209349 JIqs4MYt 71 63 85 67
209362 OElfi5R 37 99 49 78
209364 gSMyVy 98 58 84 9
209378 gtvgRXD 80 31 54 94
209381 bq3oa16d 46 29 80 26
209385 yeU3WchW 89 89 66 46
209389 dmTzqwlc 2 76 43 23
209390 xgMHqIg 80 2 77 47
209400 gGqFkd 56 45 20 31
209402 ghckXqh 26 59 71 71
209414 tm6Lc1 61 51 53 30
209424 vncdeim 28 6 61 54
209425 I2R7bww 76 41 76 46
209429 q9kmVtTh 59 89 93 8
209435 mpkgxXn 50 30 6 55
209447 oQShspa 68 29 96 92
209451 lI3YDB 18 87 21 79
209452 0VJ3lD6 84 2 40 10
209453 ccpFWS2 88 58 96 98
209456 eCZJGb 18 14 87 36
209490 fqALlo 15 63 66 81
209494 k5Vc2N 21 58 54 79
209509 bO5N0cX 30 62 37 79
209524 ksg1wpe 66 44 88 95
209527 rPTrdb 52 21 73 19
209537 RNQPq5 2 57 5 61
209542 xdq5sFL 8 8 14 55
209570 alFl6zd3 55 39 97 61
209582 3Q3i4x4 57 5 90 84
209585 Pkq7Y7 85 40 42 28
209588 3qTodjy6 51 6 12 80
209612 s7TbqOTf 97 36 80 89
209621 IruSCBy 6 27 75 33
209627 cp2alvD 58 100 66 22
209642 22x89Ie 63 64 68 96
209667 gN8vW3Vz 4 48 56 23
209687 BEvJteU 55 98 80 45
209690 WCiame 12 62 53 57
209691 om8X78 64 37 79 93
209704 8avT9Jh 8 31 69 29
209716 I7kobnFj 23 55 62 87
209724 QbZKwd 99 65 65 74
209725 1c2xYwEU 74 40 75 30
209728 gnJr7YFB 22 93 55 93
209732 37PaELjd 31 44 51 84
209733 tl3D3Vl 68 0 74 23
209745 8k172P 27 62 83 53
209746 C9KZ5F 72 34 8 8
209752 SHJPvM 96 49 50 37
209753 NNQ7sG1G 32 76 56 93
209758 ViXEcTm 69 20 66 86
209759 3e9IvhG 25 53 27 48
209767 kpyBxfX 19 88 46 75
209779 flFHvUTi 19 52 80 53
209784 8ygdO3K 79 87 62 45
209800 aVNfT2 96 36 40 43
209834 uU4E5l 38 49 51 53
209837 4nHBKM 97 67 62 71
209839 pbNAcK 25 41 2 79
209851 7w9k0rW2 62 88 86 1
209861 OQMJzgEr 16 45 23 5
209882 OUUGOV 89 29 43 65
209896 PV9RKv 38 58 47 90
209899 mCqYn6Nu 47 65 47 85
209904 7Ndy58 41 55 2 12
209914 UiTyeHZ 34 32 88 19
209930 kaR6TB 29 11 19 63
209933 WA0ymEzG 72 9 16 58
209934 ug9fCF 54 25 22 68
209943 cnj862F 68 5 83 26
209944 koD4Ro 63 22 7 100
209955 rtAcoM 67 4 20 20
209964 fdfBuw0 81 67 85 29
209968 Kyube5 72 29 91 53
209969 YgeVRnrL 38 46 16 20
209972 kFwmmJ04 29 81 83 11
209974 Ndlbo2 47 55 29 32
209977 3TOQJxU 38 68 91 23
209981 GMpSO863 48 57 13 76
209985 bBSoM4 22 95 88 50
210006 Y8tqI6G 80 53 67 21
210015 KUIzJ8 80 33 90 88
210027 c2bEEc 86 66 27 72
210052 i98hUR7 32 21 59 42
210065 qa7D1HC 46 82 31 40
210071 o8Zvgw 51 66 21 20
210102 YzkmGl9m 57 65 37 26
210112 Ka7Rrn3t 2 20 43 87
210114 RSlNpX1 47 99 67 37
210121 SvATwI 78 91 69 94
210151 koCqy6Y 88 87 40 5
210171 NrjMgSf 70 54 75 8
210173 hS5GJG 25 94 46 18
210213 xBmJLxGM 94 44 16 29
210215 UVlABWXa 94 29 89 42
210229 kDhdNhS 86 15 53 84
210231 qbGWNSW 45 38 22 88
210238 wyYaQjU 95 60 25 83
210251 liHT6S 25 80 51 54
210258 LcJKcZ 69 38 47 17
210281 VvHfEzyW 84 9 41 26
210293 YHNYEmPV 4 13 27 16
210297 RBxMLZUd 76 77 61 41
210305 aGQWPwG 20 58 61 88
210321 qgCKac 72 75 25 54
210326 vgmkic 15 93 52 36
210331 Ap6rchV3 18 1 65 80
210333 I5sb3qz 21 78 25 34
210347 O3uGIAQ 18 20 94 50
210351 qDkYpbi 26 5 36 24
210363 SDxkEF6 66 9 44 84
210374 u8WyWA 81 45 0 7
210391 WraBNiT 34 44 49 76
210408 Cd1YYvc 57 26 64 83
210438 VB0IDUl 14 11 74 40
210439 XK9IU1g 34 84 85 58
210461 0WUBk9ns 14 86 61 34
210494 8AhEpy 35 89 88 84
210507 v2Ys8YfC 60 69 20 13
210512 gpPo1e0 23 47 74 2
210514 pi7AJK9 61 69 85 30
210518 FnpBuhl 67 85 96 2
210519 00GsoIK3 58 30 99 33
210533 1SueW7o 54 32 53 66
210537 4WsFjp 64 4 46 4
210552 yfKfOrx 54 65 2 33
210555 pdKEIGyl 50 77 57 72
210559 DcyAkC 33 87 90 55
210560 anxlXHpv 97 15 44 62
210573 ObYv3S8W 31 94 41 99
210578 IbIR4q8 11 5 50 63
210585 jRoWVeZ 65 63 12 24
210587 faisQPl 5 22 93 15
210596 3ZJCWZ 42 59 2 86
210599 hCaUYEv 12 51 51 96
210619 b18Jy956 35 22 38 83
210629 wYNxkZ 49 46 21 27
210650 B6ZZokNB 34 72 6 73
210663 s8tsVe 42 78 45 72
210675 C6gEViS 42 98 68 2
210687 8sXgTu 28 56 35 42
210696 580x59 37 84 9 8
210697 eVHoeMT0 71 85 2 6
210714 RjoFlYn 19 80 51 84
210724 FoddeJ 90 39 15 54
210750 D2RUx3l 19 52 5 99
210751 YdonMRb 2 89 12 13
210760 itjxcWzn 30 70 42 35
210764 XFAlAzp 7 30 92 88
210774 QfIONQD 74 36 59 87
210796 DW0LI3H 66 63 12 16
210802 8QAlLLsX 98 2 3 47
210806 6i0DS0l 51 0 30 36
210807 CMMVRtQr 24 39 12 71
210809 Nuk8N9M 66 54 43 78
210848 RaixZi7j 81 3 33 33
210858 InwqlE 58 58 81 84
210859 2VLSeqn 18 49 60 13
210871 i3z1G3R7 99 11 34 60
210874 ertzU3 99 7 7 59
210880 J1VwUwl 38 3 38 14
210889 jy8AqGGO 3 7 40 78
210903 W5HsPpv 96 89 81 1
210914 uiKzhvP 46 73 69 34
210930 Ayh0WObn 19 27 85 88
210967 gCpnSe 80 24 94 10
210985 ffPihDH 43 48 28 86
210997 fRgOHi7f 58 40 39 77
211048 DBa51K 59 36 63 14
211050 2KCcIDz 53 9 38 24
211072 Gh1qQD 49 81 58 91
211073 CLhyrfu 28 51 25 24
211080 jRJirJNu 97 52 10 32
211108 tbQQv61 98 1 23 72
211130 YH5e94wA 60 60 97 73
211131 ADIKGC 72 8 0 77
211133 V6cvB0R 65 17 99 30
211146 Jb0uFL 13 24 95 9
211147 jQAk17 55 27 25 81
211150 A7sIRb 37 1 97 5
211154 V5I89OR1 52 19 97 61
211160 B578r6Je 13 42 65 99
211165 diJ52P 32 11 93 82
211169 qxyy9J68 9 2 79 74
211180 QJ1qpeR4 17 43 97 99
211197 8ae9Re 94 89 10 25
211205 sWVvAMS 29 89 27 79
211214 prUgJf9 93 87 41 67
211220 LaXXw8 91 32 2 62
211222 5yHoCj 69 54 39 49
211237 PuW9Ex 14 86 39 28
211264 2WxJfl 12 42 82 75
211269 OroEJp 42 50 80 80
211287 supn8a3 71 80 73 40
211294 51rmPe8 84 34 21 75
211299 vkhZwoKJ 83 7 30 83
211302 sK46XXJ 4 20 35 81
211305 KFpqm0 10 55 4 29
211307 jRYL42E 66 6 92 44
211308 SnmIQcyX 25 25 55 30
211311 yRhsa3 47 16 57 45
211318 Z8BoUL3 33 42 42 72
211321 gOmPvC3d 67 64 45 30
211332 N5Vcy5gC 53 63 87 62
211354 4LloRAx 55 93 26 69
211363 NZWg4n 65 65 33 8
211369 GO38944 26 72 53 78
211375 kr0NVbS 23 44 98 68
211377 JeEWWEQ 93 39 53 51
211378 POnY7jsb 74 78 35 78
211380 rtHUiZ 44 44 73 51
211384 HeCTQ3 3 36 83 6
211390 KnSN415 20 38 79 22
211397 BCR3b2Fd 29 87 97 22
211407 LfXxpy 17 22 86 35
211410 qxov2Rp 50 2 54 50
211417 d4KwqFk 56 59 79 32
211428 z2sIzL 84 50 64 12
211458 ZHwiekkq 85 95 25 32
211468 Qipfz5Q3 15 27 23 61
211469 S0A4yn 36 84 2 86
211471 i3rDIqy 89 93 65 96
211486 sS6VNug 10 20 15 60
211488 GnVAcM 68 51 29 70
211495 B8OIr5Qr 20 12 7 54
211501 TZFOl6z 51 63 67 15
211503 EFTIUL3L 42 6 21 9
211511 oppcPiY 21 65 58 68
211517 qJkT14Gb 80 4 40 49
211519 n28HERZ 67 47 26 15
211528 56yDSdM 88 95 10 25
211536 hQAPYTZH 86 37 60 83
211540 gpFX4zT 87 40 24 1
211543 RQ1zu2h 4 5 38 56
211551 Ht1bBR 11 71 80 74
211557 yG7s917 1 18 88 37
211580 RIi66dq 32 13 54 49
211606 urulGm 47 11 92 6
211608 pydBBl3 74 6 62 58
211673 vdddl8vv 23 11 48 50
211679 9BDxBUy 91 83 75 93
211683 EetKKShu 47 2 47 36
211685 1EF2mi 32 74 17 22
211710 CR53YNs 70 50 45 17
211739 cu3TLju 56 77 11 60
211741 oNl4lU9G 33 33 49 25
211745 rzooUPqm 28 11 40 41
211763 p3DlT1Zj 19 40 24 16
211785 6K5CAgi 56 37 28 61
211786 kuY5S5X 64 83 2 5
211788 98Jp7YZm 59 69 88 41
211793 8xunP5yI 87 91 78 22
211811 ufjxxInQ 13 64 87 39
211817 VVPFswGH 54 8 63 59
211843 t2WctkAb 21 43 52 51
211844 JOvBUxTm 2 56 16 73
211856 FDFr3YcC 40 58 11 22
211859 PpbKBT 97 69 90 78
211861 NAvI6NIe 97 19 87 78
211866 H3Scw307 90 44 79 44
211867 upSebI7 4 78 91 46
211868 Lwl59m 100 50 42 73
211879 ehmPHc9 36 46 68 32
211891 wBo9crx7 63 85 16 72
211893 4dP6LoT 35 24 15 22
211913 WBYBHaHM 30 52 11 39
211921 I8WglMXy 12 5 82 21
211924 1M2engs 59 29 9 64
211960 jEbi8S3 87 65 60 69
211962 dyuTWtu 62 38 29 79
211964 d2QobkKW 66 6 71 9
211983 3b0XVZx 15 74 96 72
211996 FFu2i6V 40 14 56 62
212007 z5l0jyD7 22 90 89 66
212011 FAMcOK 39 15 59 85
212032 Jy1Xua 45 28 25 25
212056 mzc3pr9Y 28 99 5 14
212059 YGHgca1W 11 1 73 3
212079 SB8hDEz 96 88 46 1
212082 RiL5Zz 32 3 2 65
212084 JCqOEwkE 15 48 34 1
212089 KX6cNDz 90 69 7 25
212107 i0ira7Yo 49 69 14 7
212108 SjYRoWFm 23 6 23 59
212109 k3txwSK 77 57 76 51
212122 MkO7p33Z 45 69 93 75
212133 T9aXLl 2 67 26 78
212164 p3rOv1 85 33 18 97
212183 jfmn20lg 78 95 52 13
212187 04cEafQE 8 93 28 1
212189 bbSsdHXh 55 47 86 70
212210 PWLCqc6 48 3 25 52
212220 yojaEo 76 56 93 15
212232 kBaZGO 70 1 47 59
212234 krX2Mzf 93 2 44 65
212243 MuUxPG2 29 53 6 70
212269 XvcvOo 15 56 62 49
212286 4tF5lQ 96 100 77 87
212298 JtvQI07 66 20 54 22
212319 NSyacK0F 37 27 95 3
212327 agB72F 47 26 70 4
212331 JuNx7AEA 13 70 57 17
212364 DmS9wT 82 100 79 13
212380 7WQMDO 5 4 43 13
212387 wk5MZ9 4 72 57 10
212391 e3fzkXgy 13 21 2 26
212397 ERIQNZN 18 100 19 47
212400 GvvJonQ8 2 97 62 14
212407 eXinP5f 7 9 1 37
212410 WrebNz 79 60 69 60
212431 B7PCZHCV 69 73 71 65
212442 GiN5PPgA 69 12 4 44
212445 Ak2fzca 81 8 35 55
212463 L9xXYB 55 29 47 90
212468 tc72be7r 43 72 55 26
212485 RuJt1Tl6 93 13 70 7
212488 T8OzE8s 24 37 20 43
212490 asTqxQg 88 4 25 30
212497 vNmqltJ1 58 80 68 96
212519 o8KF4I8 53 41 93 65
212530 DPfx87Qy 92 25 95 84
212533 ySfD0xZ 57 48 96 38
212537 r0u226SQ 44 60 88 76
212541 Zs1bXAW 44 45 97 69
212542 X17pBYnW 88 17 28 9
212554 TV16tCS 70 83 96 28
212556 j3XKdZ 56 95 10 9
212558 f2713FTn 13 54 90 58
212568 JgFmZdB 19 33 42 76
212581 Al4vQS 23 5 67 88
212592 cTSDNs 9 37 53 54
212593 QIjEnUJ 18 80 4 47
212594 RYycw164 82 20 50 8
212605 YAUcEnz 96 51 99 66
212625 HdwT9Pt 19 64 71 4
212657 KmzOhme 43 58 78 83
212663 cDQ5HYf 63 89 13 72
212673 SkHnZMP 42 61 82 90
212684 ek9z9NeF 65 0 28 85
212706 LsUcAfnQ 10 68 18 72
212720 YzIl57gk 69 71 88 70
212721 qkcUrw3 71 50 93 19
212739 5H1PCD8 41 36 21 73
212746 5BNpwtUJ 40 42 78 87
212750 y6X13GV 24 83 47 34
212754 ZFncTXF 64 57 24 89
212771 91NwyXts 52 56 42 28
212800 7BQnp5t 33 46 41 69
212806 ZIeqJc 22 64 55 83
212810 oB64Et 27 47 27 3
212833 7dJfuhU 2 67 58 63
212837 Egsn6sc 48 62 81 74
212854 j0U0D1l8 23 21 74 19
212855 TroIbR 49 38 69 26
212861 2VjODw 85 85 16 98
212883 FJZHDNns 4 33 58 83
212914 YY7POUVR 83 64 24 39
212915 fnySJj 76 5 81 4
212921 7STODuI 23 48 53 26
212927 ZZqHJAq 29 9 84 9
212930 AtV2QsEl 41 19 75 44
212946 iQWczKJ 2 61 48 84
212956 DRZEjU8 21 89 75 11
212965 xBMHfZPw 24 38 81 28
212990 7WbCEM2d 2 67 21 41
212998 XeMNiV 21 51 45 26
213016 wK43HcN 99 5 78 49
213017 BX0rEs 37 85 47 40
213020 yyP3mO 73 31 53 38
213021 5y9aLlNt 67 96 74 15
213029 YdzI0V60 49 46 49 15
213033 ymWCrsz 85 13 34 37
213039 YDE28F1 22 31 39 58
213047 O3JHN1vY 46 25 96 53
213053 QApWVcnN 94 59 27 19
213065 fJQH1HP 78 59 38 63
213073 AUixOI 26 5 22 10
213087 Sm8ekX 37 75 52 85
213121 8cwGs3 79 100 40 27
213138 HIrhFsGP 74 36 99 87
213154 WplfK1T 76 89 70 85
213163 tTfDtM 7 16 79 26
213166 b0CqTP 30 55 44 82
213181 iO1E5cp 99 73 30 82
213220 J1WEdc2 17 33 78 62
213224 uPbYpD 3 43 42 16
213226 62JLJgEZ 87 90 34 94
213229 6TAVcd 51 25 49 96
213241 e0bQzBFb 45 26 68 40
213242 SUDpQ2iQ 14 8 27 75
213244 A7TRK9e 6 0 26 91
213251 2wdxici 32 46 71 11
213275 pe2RVQQj 32 28 40 48
213281 chk4Xj 59 19 56 36
213288 YnCYSsig 49 86 72 25
213296 zWTQTkp6 10 1 49 45
213307 7KAc9cM1 77 61 91 20
213338 3hm88s 73 7 31 83
213371 Jjr6qob 18 64 51 57
213374 KGFRpTy 83 67 38 40
213385 1M2engs 56 62 58 46
213388 ksW0ew 19 83 93 38
213390 4kqSCwN 74 73 24 96
213397 cqqfdYbo 63 67 11 57
213405 EH2vTW 57 78 83 79
213418 9vD6Vadz 23 24 81 48
213419 tk65oQM 74 26 57 45
213425 bG0i6gTQ 54 85 40 62
213431 AUcPXukm 1 24 30 86
213432 GnVAcM 27 26 56 32
213433 lRrMR0 4 17 25 8
213440 Svdig8si 4 49 12 34
213441 sgLguvF 7 98 6 15
213442 eGQPfV 93 11 25 75
213455 aHJgdO 27 84 83 78
213457 8GXYlB 16 47 43 14
213460 K7zsLf0 76 11 70 72
213477 N5ZmTvt 56 40 12 33
213499 8ZYNnxRo 65 0 56 32
213507 7k3Me8k 39 35 27 49
213508 z2XelsZ 19 74 30 72
213519 CSzAR7Yq 61 0 14 18
213530 JpujNX 60 60 22 42
213536 YgPwPSjB 96 30 27 5
213545 aQYe2SZ 79 37 23 76
213548 EGqyMVM 40 38 65 8
213551 hgk9F9hg 59 8 92 8
213556 4q2a5sUq 91 10 38 28
213561 FhCTBLkZ 80 68 17 96
213574 tfDnJB 83 91 45 59
213584 WA2qVo 6 53 68 18
213600 AQ36Yz 36 70 90 14
213605 f5nQ4k 12 33 30 95
213615 DKLHZ4 76 29 68 90
213637 Dugf9cj 53 1 46 57
213642 EV3pBQ 7 46 6 78
213666 GoK5lL 31 25 94 2
213702 UumWRX 39 64 93 83
213704 jmOBUOp 88 38 55 57
213722 WVs1bu 21 89 72 94
213731 mCBo9vw 36 76 66 96
213733 GzsbBv 77 78 4 33
213735 FpfE7D 100 8 83 27
213750 qucI4bG 47 31 32 38
213780 78pB5X 61 68 83 33
213809 QB5pno 11 42 28 86
213821 PITx6g 94 3 10 92
213848 IggfxzL 14 67 59 2
213856 ExjF4o 29 62 19 99
213858 bTJPbx 97 43 84 52
213863 OWL8TtWJ 87 28 78 85
213866 1b1zJA1 20 23 35 71
213870 58e9TW5 46 64 16 34
213881 jSxjCTg 63 14 29 41
213896 LjLJAv 47 80 74 60
213897 JpUxrmsf 21 12 83 51
213908 7vrXlgo 12 16 88 65
213914 9atdJS 28 57 71 81
213922 sD6Zc0no 13 22 43 21
213946 ITjQEIHP 81 64 27 14
213958 5v3qmG 64 50 89 56
213966 dvqZ8eb 36 89 53 89
213972 FVdnTSh 25 13 69 56
213977 VlSoLWHc 85 33 38 59
213982 ukFIcyr 53 2 98 91
213986 lpKzMt2 51 95 16 41
213994 Z4n6EqN 24 28 54 42
213999 GqTYqV 30 3 67 58
214003 vgRUNt 61 15 10 70
214009 9SS8J0p 40 60 31 38
214014 7JfiFjD7 25 52 99 61
214027 5d3Olqf 84 3 77 19
214042 LnpiwfN 62 82 82 31
214044 e8vqdbc 93 63 52 6
214066 24oV0OoW 65 42 41 50
214067 0JWYfWr3 77 97 7 24
214077 mB7QhLB 45 59 40 60
214079 Ucs3vE 11 79 74 96
214106 j3s66c 4 89 30 6
214125 6Kewvk 63 78 48 41
214126 SmyYog 36 29 69 97
214129 avv2rc 22 70 6 6
214134 0HmnCIZY 41 38 37 39
214143 EghZ4Ug 32 2 86 58
214147 ioVKTBqK 30 6 52 15
214156 m2OGEnqU 87 84 38 59
214174 bOHzxB 24 63 79 70
214175 kg5XTju 61 13 1 24
214181 inurFj4I 35 91 65 93
214199 bj2tcz 77 90 12 89
214200 71YbeoI0 67 23 85 70
214201 7aprnnMy 66 69 18 56
214209 g8ebgUce 54 19 42 49
214231 edV7HLRI 98 23 61 26
214235 tkfGmnai 80 95 6 19
214285 jWJwO0s 74 74 70 64
214288 l71p3wC 68 71 39 12
214294 q93rmrd 17 29 33 69
214299 O8ZS3u 75 55 55 88
214304 pLK2uz 49 99 81 5
214306 bTG7uEop 58 50 68 9
214310 ky9B7sy 80 71 76 33
214315 2nLSfir 9 46 91 32
214325 JD54hA 85 58 89 2
214337 FhYPoH 44 70 45 83
214338 QUgvNxY 43 36 28 91
214339 VJL2Zvry 96 60 20 0
214363 efgRpR 42 33 19 84
214364 jRb2sec 84 28 14 62
214370 FBNpZG 62 29 81 5
214393 BC2Bdzg 82 95 38 85
214394 LHwSFg 62 56 35 76
214430 OLVbeQRH 12 92 22 42
214432 gY4jkv 15 33 29 13
214434 4r9zPr5 31 31 96 32
214439 agO8bk 12 80 88 72
214442 4TREoen 26 60 84 63
214451 Ziiqsy 89 59 84 83
214459 inw8rL 46 81 46 71
214470 VpV5Ix 80 18 84 25
214473 kD5V2otD 79 28 76 85
214496 OTVQ1B4v 74 53 3 81
214506 vp9GIG 0 7 43 21
214513 9mKJ0U 0 1 32 58
214536 Bq3vHbN 71 8 88 39
214557 3lo5fN 70 86 86 66
214567 QCpjgrEe 64 67 27 85
214573 d4KwqFk 29 25 14 58
214576 Br3FuMUJ 6 55 36 2
214578 qVyz1II2 46 13 15 50
214582 f69t1yz 6 38 68 25
214587 4U9wUU1 60 3 57 41
214598 GENz6S4 79 50 80 61
214599 ZAUwrNt 65 68 64 80
214600 xbcAAy 64 3 66 7
214606 bEokX6 28 55 10 92
214623 BVuH1H 1 18 18 20
214653 dVzz7z 82 60 25 69
214656 hL5yWtw 66 6 7 50
214658 j7TG26K 30 28 35 70
214663 5ciudDVj 3 61 36 69
214664 iVXWVoU 66 36 44 69
214672 wQPdX8 5 15 61 54
214687 RB1Nzv 34 3 58 14
214700 wGUeT9M 71 96 55 100
214708 YOlJz3YU 55 57 84 37
214745 VvXMZY 96 58 50 18
214747 vGRr8B 39 18 77 67
214751 atoo6j 58 54 8 76
214776 ChocgaA 12 33 11 49
214782 d4zH3Mml 7 36 71 88
214783 wCaU1o 29 12 6 26
214789 bvgdt5 86 40 78 53
214796 TBxvlX 31 9 2 8
214799 xpQ4KU7V 62 54 45 49
214800 L4HIN1V 25 97 34 28
214801 LCAFEf 74 74 82 80
214820 hPGmYN 62 4 69 2
214821 pl1RTm 21 51 79 97
