score1
id ,:name ,:math ,:english ,:science ,:music
23120 1rd4NyI 50 7 9 22
23159 SHFbz2W 21 71 71 41
23169 QuNHiPyx 83 28 6 97
23180 G05ThZh 51 59 28 18
23183 MIopVyJF 79 65 9 21
23187 8H7LaJ 68 18 72 38
23207 Vaw5v4m 92 71 46 63
23208 2zpdP0 57 46 71 71
23210 tAPxHf 26 57 74 30
23216 AuoqWXM 71 99 64 63
23218 INCHI3nq 8 19 90 1
23224 1oM8kJI 66 30 7 38
23230 NVXzIy 57 50 79 85
23236 ff2bA9 18 40 76 52
23252 4mWZVZJp 36 4 73 29
23254 ABidG5T 41 93 69 38
23257 zhiLjgh 45 75 90 31
23268 1eNneKl 23 83 29 7
23282 k6gpac 29 44 84 34
23287 ew2paka 62 98 13 79
23302 Mgellm6 77 10 10 33
23315 4adlem 19 24 19 57
23325 yj2gehtl 76 35 92 22
23342 QTqB1WR 92 54 85 33
23360 iWjBsgi 5 13 62 82
23380 EqNjHpM 93 65 21 58
23387 TFn2Xnu3 27 47 85 1
23388 SLWh1ga 52 42 65 25
23389 KiWDOHp 23 6 19 49
23401 22CvVaz4 9 81 30 53
23408 nsi5A2 46 45 16 90
23417 vgb59co 20 44 79 29
23418 TCeiCBRF 12 28 17 81
23445 TZzKT6Q 81 10 60 61
23456 rRwtFO 96 55 44 46
23473 Ch34DVeF 4 12 99 71
23489 gIyJWhb 3 93 99 46
23490 KvKVLtfn 67 71 25 35
23510 Q5lUQym3 53 34 12 61
23519 6N66CDSf 51 92 46 5
23520 eYbxtZ 86 19 43 51
23527 jV2lw9 85 24 59 98
23539 Bxgipv2 70 43 29 32
23565 f3iRVY 58 37 28 95
23576 9IzxI6W 55 23 87 87
23579 glR1pdeY 33 19 91 31
23581 LbfDsYoK 53 83 25 34
23588 gMeYBv 94 33 43 65
23603 RI6emOYu 35 94 34 57
23605 yeNaigl6 77 62 0 60
23613 E1AesS 19 11 82 25
23619 m1gZFxW 25 72 46 95
23631 dGqBCTdM 54 26 8 36
23657 IVMD7ZU 10 93 75 86
23666 o0ctTC 90 31 36 92
23668 engJS79 42 10 14 20
23672 6TKCpDy 92 56 16 32
23694 Z6m0D9 32 26 62 41
23706 WZ1fDh 18 60 91 12
23742 WOhuq6lI 78 65 83 4
23749 Iw9qJ40 92 20 33 100
23778 DgO3UlOP 78 17 57 90
23780 T9ZXy0s 45 45 79 31
23782 oQNESh 30 20 19 6
23790 ckX0wH5X 60 2 55 41
23794 O46PVLF6 34 53 17 31
23795 oZxcrljx 100 23 76 88
23812 wPt4Yk 10 18 84 44
23821 W5uOpsy 40 19 9 20
23827 yFewFoN 22 77 65 82
23830 nIX55Q 91 77 45 98
23850 X4xIMKly 31 52 88 55
23873 yYG571pK 43 85 52 15
23890 ZfPGhF 94 35 61 96
23950 MpYUEVWN 52 6 90 82
23967 B20aZmB0 17 76 94 74
23977 iAKt3BN 13 28 42 35
23991 zW6fli 66 11 76 80
23997 vrVVDrnv 44 34 57 84
24004 u4irQoe 49 4 26 52
24043 NttQQj 44 79 99 12
24051 Pw6yzb 62 22 33 53
24060 RID6CbH0 26 27 53 30
24064 c2n5x2h 9 70 37 45
24071 y35ALw 98 54 57 18
24093 vl5Ekd 55 26 19 18
24117 X2p3j3oj 77 18 85 20
24119 gjuZqn7 57 76 64 41
24126 1WlutW 42 40 39 3
24130 7mXPUKVH 16 5 47 95
24132 3vQMiWc 50 74 87 88
24134 Td9gQh8O 81 88 49 75
24150 0SV3vWE2 27 63 50 58
24164 04pVHngv 34 72 54 98
24172 lO4gaf 18 3 37 59
24200 qMb42s 88 64 26 56
24213 3KU2Qaa 97 58 59 86
24215 jLBDLv 54 73 39 25
24224 yv4nVgA 75 2 19 59
24263 sGHJhE 87 63 94 94
24281 k4iV2t9 81 70 4 49
24295 EZYLVkXz 11 43 9 74
24298 jta7Ez 51 54 54 52
24300 SqgWABVI 63 18 49 0
24301 ICm5vDs 52 48 2 78
24310 jILL7OUa 30 94 96 81
24311 tGD9hD 98 55 60 79
24313 IKKFn33q 99 95 67 30
24315 nQNdR10 77 33 55 91
24316 TvGEVDrH 10 25 93 31
24325 ytPPTymy 8 15 82 46
24326 VHs7G2K 23 40 89 87
24330 jL8gC9R 13 20 82 29
24343 i2jRHRj 2 70 40 88
24392 koyLuz8 35 85 89 66
24395 c792OjM 41 43 74 38
24399 tBRA4D 76 1 12 26
24405 V6W6Xj 38 85 20 39
24409 y3GsY7V 94 13 5 71
24417 KaVb7VS 9 19 86 35
24427 QQHjgVc 26 19 44 71
24429 P1LBUf9 90 55 56 62
24439 cHw8xJ 40 78 100 60
24443 nBuqoFOt 40 67 33 87
24452 sQ385C 92 24 62 66
24458 rPRnX1 40 63 3 73
24464 In6760xz 12 50 69 82
24473 dF2TYr 85 38 84 63
24476 gq3JaHw8 96 39 88 90
24512 RwFPtM 60 45 2 32
24519 6lWRll5b 100 45 73 75
24563 bYuODpj 25 87 40 60
24565 K3wsoL 11 28 38 79
24594 WK80Jgl 97 47 21 41
24599 TEXAiqB 53 96 16 73
24601 pRspHJGF 15 1 27 32
24627 A1DgSZ 16 49 63 81
24628 Huv1QV 80 73 52 88
24658 yRAPqmOh 34 20 100 58
24662 V50gOzQ6 67 1 99 27
24666 Y1TUeN4D 44 24 11 40
24669 1s3r8y 5 6 44 72
24670 wRQ3vfTj 87 94 15 98
24677 NzgLfi 34 71 61 34
24697 AKOyrRG5 83 70 94 24
24717 9RWLbp3 18 71 30 47
24720 NFQqZj 95 57 66 29
24729 8nYKvNh 45 84 3 9
24733 iwreTBg 75 84 28 74
24745 LQWyCR 41 21 91 27
24782 Q1U7Q9 62 33 75 43
24787 oovTJiM 74 5 33 24
24794 u9fBRsPy 37 8 95 0
24797 QjWVZk 70 84 58 93
24811 gUiKIl 50 53 63 37
24822 J7lltDh 79 48 11 32
24843 4dFnb3qt 66 26 42 30
24855 FtVnth 85 63 43 61
24859 VtSBW9f5 2 72 41 41
24864 RmkFjQdk 32 23 61 43
24868 H1iMwh 44 31 88 29
24869 wBV4yE 43 40 32 64
24875 VzKysY 69 18 96 61
24878 5pZlPncx 65 38 77 35
24887 m0dKcqMM 41 70 65 75
24896 gXFMrX8 78 69 39 46
24898 9jl0njLh 51 99 40 33
24917 84X8c9Xb 98 73 11 70
24932 gamFDu 11 33 25 90
24942 RUiXzrpv 43 27 74 49
24953 h3iDdkix 73 61 98 34
24976 eUAh3a8M 97 99 1 92
24985 xJJQZxi 69 70 55 3
24999 SWNWzXFY 21 45 36 15
25007 6dRe3Wb 13 69 26 8
25021 HKNr7C 70 53 10 27
25024 ReGXgf4p 99 34 91 71
25038 ket3A4oM 15 8 39 47
25039 10xWjgT 10 84 75 91
25042 X7DPXH2 77 39 26 63
25055 anHrus21 96 30 38 83
25056 FPVSNss 46 82 87 2
25067 sxoeLc 90 53 10 76
25068 BP66m5 37 4 77 90
25080 WRYIf30 70 4 26 53
25092 AUCKIi8 61 93 80 97
25097 N26USjSD 53 87 40 38
25100 yH3SNQ 33 58 0 70
25101 no5XR4 16 61 92 94
25107 rv23Zi 19 71 95 90
25109 O36PVZQ 95 90 14 58
25118 LDuO9V 95 11 53 6
25121 tz4yUSn 1 11 87 25
25130 RxcO262l 27 47 93 69
25141 N3duY0 45 38 5 15
25142 Yyg6hgRZ 93 47 62 75
25160 DzviLq5 68 32 67 31
25171 yRVw8g 57 53 40 89
25179 8AksfVr3 22 32 64 1
25180 gnfNgPv 29 38 65 13
25185 aPxUlf7 32 33 70 70
25195 5Ap4Zb 16 96 92 89
25208 xxBAsh 48 52 52 92
25230 YfTLKdZx 6 50 32 5
25233 M5rkMb 5 26 15 74
25235 YLk4paa 54 28 71 92
25236 8vfG67k 81 11 4 42
25239 tYpcpGh 88 12 56 2
25240 2Krk11d 37 82 28 4
25242 ZstsDF 99 62 91 32
25245 CNaqy4D 48 79 89 21
25250 InKEQZ0 89 51 29 39
25251 Dwz8VP 74 8 41 51
25255 hGHWcbU 71 31 25 4
25256 menvhhM 29 72 21 92
25257 5I8rNI 21 25 51 87
25266 inOzrP 38 28 66 23
25270 RaEdiZm 7 42 92 0
25271 7feFbJs 28 12 63 41
25274 F4Rdp0 42 36 12 77
25278 H4lcLaN 97 52 19 42
25292 WtdOPN5c 17 25 21 27
25295 iMN7Alt 69 67 84 3
25308 tZodbAg 51 10 61 52
25316 LzYt2Ns 97 24 11 6
25328 nTpKbCA 39 16 8 83
25329 RHRl40X 34 49 100 92
25331 R0KxJi 73 36 45 30
25344 trBTQa 51 3 17 97
25355 s2HCrPp 32 93 18 48
25371 mSB6qVp 84 78 64 44
25373 84PXHJPt 23 22 33 3
25385 3lGtLVsV 65 75 69 83
25410 9Cwzdb5 9 31 67 58
25414 nBdtJJ 65 77 75 100
25430 3G6oBQM 12 54 28 7
25436 sMDXSg 65 55 30 79
25444 uCheof 56 2 60 75
25466 eAQzSxrL 37 32 63 98
25467 Jk9Xfmp 34 26 4 49
25483 RVYndrY8 59 85 36 46
25484 T0jbjTCk 22 20 70 73
25505 JweSrO 74 66 48 37
25507 A7G6ZOQ 13 26 30 8
25533 8M3amj 18 80 28 44
25534 PXYtsY 28 95 30 92
25561 DYTqUAE 46 21 85 60
25580 7gSbQdQ 36 69 16 73
25582 FDgH3dMN 99 94 11 92
25584 Bt1jtc 64 39 16 39
25593 jwucfP 77 72 8 66
25596 qbNRrUcu 68 71 37 20
25611 sEEm97 79 37 39 17
25624 JqG5gj 67 29 92 55
25631 2yaLMmo 22 37 36 91
25638 BQ8ytzl6 76 89 86 79
25640 unWuwsz 44 86 26 3
25651 kZQvR3c 20 30 3 2
25672 5hBZm6 79 15 14 14
25690 a518QIK4 86 41 83 92
25694 0YF2oJ 18 39 57 37
25696 C5kMrc 21 44 96 42
25708 pKKVwvVb 32 93 97 54
25718 5Xxk183P 7 96 64 26
25722 zbpD6G 84 12 10 4
25724 4xn5vpL 72 48 67 83
25726 vNsehws 79 63 26 54
25734 eugTzN 10 61 37 39
25741 FZHCV2Z 12 72 24 69
25747 FGg2Q2 80 65 65 13
25752 Qz57rD 6 77 55 62
25801 WRPYEa 89 20 7 84
25807 1N8Py0W 88 82 34 61
25816 yKTrXT 45 10 32 12
25827 IEwHGY 16 33 73 76
25828 KAoBHSU2 77 22 58 83
25832 jjp1G3 87 84 22 18
25841 4DlCOgV 0 43 7 67
25848 qPE9BSQ 30 79 58 84
25868 VHNgT30 61 11 49 65
25874 ANALLdJR 24 9 2 17
25881 1Zm59o 95 51 65 76
25892 SXygJz 65 14 84 77
25896 MxjR8Sf 42 83 52 52
25900 JdBNAR 93 79 4 77
25906 dddcn64 85 5 2 88
25913 gHsIOf 66 61 29 97
25939 lpKB0v 50 35 52 23
25952 evX8l5O 79 6 7 59
25966 Sz0FtQJx 50 1 70 74
25976 PdxeYPW 88 46 89 7
25982 P6b4eU 12 71 78 83
25984 9YtyMO 3 9 13 7
25987 buoXFl 3 61 59 19
26007 nHvUyiDR 2 92 70 98
26009 Axle9t 59 16 69 30
26022 qn09uq 73 82 43 71
26024 som0Sp 62 3 68 47
26028 RID6CbH0 6 26 68 44
26034 Moi81Ru 79 4 96 0
26035 DTNEiAWh 67 23 88 26
26045 Pw74cB 61 84 63 12
26061 WWdCm3q 35 45 25 88
26067 0oyaiL1E 41 92 48 57
26082 7GaIIy 16 67 49 31
26090 dnD1tbF 32 57 35 13
26100 QJOc0W11 48 18 2 90
26109 wG2iC7C 38 65 53 68
26115 1LqEvm 75 34 55 57
26136 YEVPodx 55 78 37 25
26140 bQinry 15 26 93 12
26143 B9xrYv 40 6 64 28
26150 IqXRVmVG 71 85 40 36
26154 dOhW7SfW 96 49 8 40
26173 0PavIv 88 96 54 11
26185 AnHeNTuj 27 10 51 41
26190 x8u5eRJ 11 4 50 64
26192 2e7cNHB0 50 76 84 92
26197 2Zv4PD 24 9 9 8
26199 5miT4IxH 92 46 56 27
26216 4PlhzE 29 40 27 69
26228 B9jnFu 4 89 69 28
26238 evrSPYg 79 39 77 57
26239 6tjOvioX 28 81 39 55
26246 zRj2EmKV 96 56 20 62
26269 C4VNFcu 88 53 13 67
26304 STZJaRqX 63 66 25 94
26315 k5K2zMJN 76 95 99 70
26316 t9xkfs 72 86 53 57
26319 Pb1nPgo 27 95 73 92
26341 I9DK3KDR 48 56 50 44
26355 HkyjXXk 15 61 21 37
26361 qwIvyd 52 77 98 1
26386 DsBucTx 17 40 37 17
26410 I6XGiy4 59 26 78 9
26412 XMka4O 78 65 53 72
26416 3DbUyPVM 26 3 81 60
26430 CWozbXSn 64 69 90 54
26439 PHSJ8WtG 2 22 56 74
26442 DLr5QS 45 92 91 22
26446 uS9eM6 38 51 57 45
26455 svvX7H 71 66 95 30
26463 WinLGF9t 30 20 2 82
26465 rHsN9b 17 24 51 76
26484 yzJl0L4U 6 91 20 3
26485 LOGFoin 42 65 49 92
26492 IOZf1q 66 37 75 34
26497 UMRkAnGr 12 39 3 14
26518 DcI0ml 43 56 76 5
26524 ygJGva 71 71 71 48
26544 VbcIVJv0 70 63 39 86
26555 1p8SFTZ5 18 40 37 23
26582 52hQ3rjh 99 66 78 51
26587 NTaXkWe 30 49 36 16
26615 9zyFv5 56 52 63 2
26636 GkY9CTjd 27 79 69 21
26652 fV5EPA 25 93 83 88
26664 wgQrfKi 15 78 69 50
26673 Rcsgfz 28 12 60 11
26677 I8VHkV93 58 97 51 80
26679 807kIJY 51 99 61 63
26680 OawB1Sq 13 90 70 47
26687 b8IyGj 48 15 9 30
26694 gTCRXe 83 38 30 50
26703 xdmmAp 46 51 54 77
26704 acZiU58 70 93 86 39
26715 xs0xPvQ0 4 78 76 66
26724 sSXUdS 17 60 25 44
26728 MYOepvi 52 56 74 98
26737 kbH7IrcL 82 40 46 30
26739 ejIkTiB 4 35 21 7
26746 Z8wjisc 26 12 33 50
26752 E7kfQv 33 19 81 56
26767 xcwENe 99 80 3 15
26793 Jubqpk 83 90 26 78
26801 4G9htnfo 82 0 43 9
26806 D1fpY0 28 17 95 48
26810 sJdKScPu 60 87 46 18
26818 qkbTin 62 74 75 18
26819 0enopwjV 34 47 35 31
26821 aACMTeL 63 87 49 35
26833 EIZRMeJ 75 53 69 34
26838 Q1U7Q9 85 50 62 66
26846 LduXAhr 25 91 76 52
26865 PGdspzq 93 84 11 29
26882 XyMO1MDM 55 99 34 87
26895 Zq34mH 7 99 15 35
26902 6LvISS9g 74 50 85 10
26903 wpiEvW 68 16 64 54
26906 y6UvRoA 67 47 49 76
26910 nyWD2G5R 96 99 65 99
26928 HN1zrAZ 31 51 93 66
26929 423at8XY 6 2 46 42
26937 WEuwhTi 1 75 96 80
26942 xYA5P0j 72 62 7 21
26950 mGShaN 100 77 84 35
26972 jkxwCsf 80 59 42 58
26983 CmnHeE 2 71 72 97
26989 L3JcKg1o 1 10 63 68
26990 lzzgc1t 39 99 5 74
27015 6tQI6Yi 51 66 27 96
27019 Z2yvTc2l 53 85 96 92
27022 9f30cS 34 100 67 32
27023 oerMMuw8 1 3 7 23
27035 RzsVrCMI 86 58 47 77
27045 mmOKB79 42 79 95 9
27048 kigXzAvp 54 67 47 23
27051 ObyS6ir 53 22 8 73
27052 VQhtOE7 35 72 58 58
27053 fE4QZNP 28 71 46 40
27058 fHG73bik 20 55 38 45
27072 lukqVYZ 17 76 36 87
27075 hjhwoa 60 66 23 52
27077 w34OZv 17 75 60 25
27104 GhFPwtDF 39 96 85 73
27112 iS47o1 3 96 20 99
27128 F6t294 51 41 3 50
27129 8voijF3 10 18 17 83
27130 l4KtqG 27 73 62 44
27142 25A2zaO 78 16 49 44
27157 xuJ1tv 77 50 83 97
27163 ZmRQYB2 17 62 24 81
27169 69l9ft 13 56 91 33
27176 4EbTR2ba 80 2 20 30
27185 nBRaRl9d 81 37 95 42
27186 3YkvL3 71 33 45 79
27197 sb6AIN 10 13 82 45
27213 RiHEdYo 39 93 61 41
27214 85UgSO 44 83 26 76
27229 lUiqDx 28 96 82 85
27230 0M6kjK 37 10 11 70
27231 lquBJi0 71 25 55 50
27233 rRc1Z9 13 29 20 86
27236 QiffKh7G 63 2 4 4
27243 c3tKN9l 13 94 81 49
27249 iFBnK3H 16 21 3 20
27266 AUiUixl4 91 35 10 44
27267 aInYkGJS 62 0 16 81
27270 PCbgtSe 28 29 10 92
27277 RooXcR 75 32 65 35
27280 nng5LL 2 2 57 86
27289 jALH4R 95 80 43 61
27300 cQiO7I 37 54 28 38
27320 23VNHb 40 29 93 32
27324 8sOTGkX 10 13 99 83
27327 JtwL8Y0L 22 58 31 33
27339 IGDTxYuO 99 7 85 72
27349 XhiCq7G 63 60 26 59
27354 oYSEv8Bp 15 88 52 27
27359 vWOtZUZ 88 64 23 61
27364 t5L1AHd 67 89 90 71
27365 PnW9ar0v 89 5 35 50
27375 ohUn0a 39 9 56 22
27379 EgqB06 1 78 68 41
27381 Db6jGAQ 64 79 40 94
27418 loG26DG 17 74 35 12
27423 ILHGHE 14 89 74 81
27432 RtYxfhj 80 49 87 54
27433 yYMzFS 13 11 34 32
27435 FpM2OptD 61 32 45 55
27444 hDVf0N8 28 71 60 29
27446 tcvpqfu 99 17 16 66
27453 v8s0UX4r 19 79 88 84
27458 pTQu5iZ 76 57 73 71
27471 TniL6CW 80 15 72 76
27472 XZbPVFk 32 47 62 29
27480 t1Bkha 16 41 31 36
27482 TDWGZSx 8 46 1 93
27499 OPAfUHN 25 89 59 16
27503 HKp2zF 14 88 43 23
27520 0LNL9Np 44 76 76 48
27533 n3ldCdm 50 59 25 0
27559 oW0lzQtm 98 34 27 87
27579 EYBg4b0 32 47 71 29
27603 HKyK1w1 50 11 32 12
27609 SaH4rgU 35 91 47 19
27617 hnYaNO 80 59 93 90
27620 SBTvjb 48 99 24 54
27622 nNOk7Y20 65 74 49 30
27625 fM6N5XL 98 10 38 30
27640 OzTNd5A 21 46 92 99
27665 pES2LYpU 20 21 94 42
27667 WNJBIRae 7 58 71 98
27682 Z2XLWm5e 25 64 17 80
27685 HQPSka 57 94 49 38
27694 GK7uMk 8 90 46 10
27724 cuYsv2x 85 73 81 69
27730 ruNL2wZ 71 66 49 61
27735 1iAC0n2 9 97 30 41
27743 Sa9PvjrN 79 28 19 64
27756 3reaLO81 37 33 29 29
27759 cTpeqn1L 69 58 52 17
27762 qpRt7zK 81 62 27 47
27767 KSruuA 25 84 3 95
27779 Z5Vhkp 75 7 61 10
27792 pVLLzL 73 64 22 7
27809 IwdxNif 11 0 16 85
27814 2nFiew 54 50 72 37
27831 stAb2dL 4 38 55 5
27839 i1EZHS 89 46 21 63
27844 i4nyEL 90 85 36 65
27852 As6EgP23 3 40 30 45
27856 8Vr1og 70 31 6 7
27862 wRhCSS6 88 79 58 38
27876 WyQx48 15 49 55 77
27913 C31kFK 2 67 11 27
27926 2SPVgxj 60 95 27 55
27937 om3PF7 97 78 72 81
27945 uJmJkLbR 51 36 47 89
27955 8QJ8Xm 71 96 18 58
27965 twWRHH 22 6 28 18
27973 t2yPWywb 68 31 81 17
27983 Wi1o4F 15 16 33 27
28005 D8MvBc0j 82 72 19 80
28016 gvRker 55 84 11 53
28025 mV58Y4 22 80 82 75
28032 JW2GKL9 52 6 65 12
28090 qSR9Iqy1 2 42 20 85
28091 EHU1hd 4 8 89 76
28099 svfwwXG 3 74 15 33
28100 ZWYMTsb 37 80 11 89
28105 eR50hgub 44 58 41 70
28113 8O09qv 33 15 30 41
28130 mtnvrm 90 56 71 52
28135 Sunar1S 2 29 4 73
28136 qXu6rE 28 35 44 55
28144 dICmrRmH 72 59 14 92
28148 4wYzG96S 90 62 96 66
28151 oPMrg4 47 38 10 91
28156 p5Gk7Bi 68 42 51 42
28161 bD2pq2C 87 23 69 64
28169 CBGW9OT 60 66 2 32
28185 PN6HOUQb 89 94 80 97
28196 bgJPwaMk 64 79 80 1
28201 l3N874I0 10 61 58 27
28224 o187Igt 84 90 86 44
28229 y2Vb0eKn 29 73 64 10
28245 4wsOpyI 60 10 30 92
28255 VkWUI8F 68 98 76 33
28297 KBIZPkL 36 9 89 27
28302 rTzIPpc 69 80 48 4
28315 BkRTqn 2 9 25 90
28349 0eER9vuE 28 82 27 25
28361 LLk6RkSE 9 28 87 84
28362 NtP7gp 90 99 35 2
28372 HNqOYKvM 22 86 99 61
28376 7CwkGAq 70 81 24 53
28436 qicI6D4 5 35 69 37
28440 fZmyodI 2 87 50 46
28441 FlzzBQn 65 62 84 91
28455 fpicHEzb 5 12 13 15
28463 lamCWy5 45 27 78 10
28475 v9sTyjq 52 1 16 25
28486 WpYjdUbd 39 75 53 18
28494 UTjrWkO 46 5 54 100
28496 Gg0Yhx 80 75 32 33
28502 M18R5u 52 56 54 79
28531 9GlarK 18 19 72 36
28536 KWM66okC 62 98 98 2
28541 dgqVU95 28 45 1 2
28549 XuDYUksb 27 42 61 12
28555 zRo0XEz1 44 15 60 56
28573 ALR7R6I 11 51 12 24
28580 VRThpN1 47 46 99 31
28600 zjfSrspN 10 97 1 89
28607 gPHrcv1U 69 55 42 40
28609 RUG2Ii 24 31 18 18
28616 QcIToq 23 23 96 21
28628 AXO2sq 85 98 23 97
28634 8mWZWN 73 58 40 51
28661 nfZ7JUtm 44 44 47 16
28665 W5CqNCim 38 100 88 68
28668 pFiNaH 17 71 84 40
28680 gET7sFyJ 25 35 23 2
28696 NbDFjV 22 35 8 6
28715 7KE01Hc 62 17 41 7
28732 hfMl7rI 56 49 94 91
28735 jbonw5r 14 50 44 24
28765 4hhLrc 12 22 36 57
28775 1f2EZm 91 88 31 41
28791 cSU1H1EU 91 89 24 89
28809 Ive1iNo 71 26 23 94
28810 RxQ1NoQi 15 79 65 44
28843 8zjr48iN 65 63 53 42
28865 MzeZK0 40 44 70 49
28887 SKh5nv 98 73 79 34
28889 mMLY3vl 48 41 55 53
28891 FKCGVWMu 55 80 5 70
28909 Pat1ko5M 90 35 34 1
28910 nrPKAtU 94 33 45 18
28949 jH7Adfsl 49 27 98 45
28964 UesGwxaO 61 28 69 38
28971 w4MRZa 7 2 84 2
28987 X6q36B 4 7 61 82
29008 NXHhdP 67 6 2 17
29048 LD5Gx3s 61 62 10 84
29051 935j1ESc 54 15 72 66
29061 vHmqb9YI 65 68 32 81
29071 AMNFW5 84 74 53 87
29082 I2csJMBN 4 71 86 88
29101 MZCF8IVu 6 27 86 32
29107 V9XyUW8w 72 74 92 89
29116 7OSWVGpZ 24 36 53 34
29118 kgbC6BJA 60 88 97 61
29119 Yj34w6 20 92 18 80
29143 KEgVbM 59 14 4 11
29146 47kYd3J 51 53 30 50
29156 jC4epw2 40 35 53 69
29183 81igjZ6W 31 50 62 97
29198 WCpeBEP 38 2 90 8
29222 2Wf4wmD 14 12 6 55
29229 8I1ABLT 8 73 24 59
29240 9PSDaY 95 64 41 61
29264 71fObT4 75 44 93 41
29267 P05rL8b 20 8 36 80
29269 Q9hJf4 57 22 34 22
29277 hVUNGjn 95 22 20 63
29280 JKyTiZA 39 29 19 62
29283 pcdG8Pi 88 55 26 84
29297 VNbz2aK 46 44 17 13
29305 5owP5xB 37 87 38 1
29316 sme1WnSr 66 91 62 100
29326 5nOKlLk 92 57 35 93
29363 MYSmfU 57 27 88 22
29366 0nnvofi 16 20 79 88
29379 3oDzWm 63 5 97 16
29388 xxGe9Ro 29 35 27 42
29393 CTQhDe 89 90 29 100
29409 7KZYxtKU 75 60 49 85
29435 oNWbvgZ 21 12 76 11
29442 Izw6GC 52 94 89 94
29448 brDHnsx6 97 47 27 10
29488 EzpN3D 28 43 50 53
29512 5Uk0wS 21 84 77 43
29515 UqMmGM 19 15 28 56
29516 rlEAHz 52 79 53 87
29519 POhou4v 68 16 92 11
29525 Vi19tZ 47 59 57 80
29526 HUdRGWi 37 16 7 76
29540 qgmneGO 2 78 57 74
29552 iXu8Yg 53 16 89 53
29555 VgoOa30 82 13 38 26
29581 brdiDg 81 80 77 79
29585 AR1tfQ 53 29 23 17
29598 wiUPhj 87 80 75 12
29604 5DBQ1OQc 36 66 35 17
29609 lhGpSs 4 62 39 26
29618 Vgp7i5dY 58 60 21 81
29620 n9o9QE 10 12 60 89
29624 YNcoJ36m 97 52 21 6
29628 Y5HQ5p 77 97 35 48
29630 2jQQat 78 48 95 97
29642 34neOw 62 11 63 55
29645 gGhTuV 12 20 0 35
29659 Px3dZto 17 97 87 41
29686 eZ4lWUAm 23 59 69 98
29692 ICcoIZVr 37 75 37 12
29696 GRwP8uq 91 83 99 83
29702 EFg4XUUi 15 6 55 45
29703 PO3sXWG 2 96 18 92
29709 SyKUDs 46 17 20 59
29711 dZ5Q82 20 56 87 14
29745 vGGbJ5uR 76 86 16 44
29752 0OUWBP 14 66 57 61
29759 TE3OqL 57 4 43 25
29779 Y1Jl4CSo 15 99 75 10
29803 RVCmEM 65 53 13 93
29810 ud9Ba6n 93 19 18 47
29827 iYaPp7eW 64 11 52 74
29845 sChgFq 70 11 63 23
29850 6bSpdrEm 50 46 91 51
29851 u0JTjq0B 69 62 35 85
29861 vfrWNi 23 13 90 35
29867 QmIjSjZk 74 75 29 58
29878 FDUzFXo 12 3 54 33
29881 QkHAdNU 57 54 55 75
29907 YI06Kja 66 64 20 4
29937 g8ceVkS 59 26 5 39
29947 R8zBP6 14 57 71 18
29949 Mh9GO717 85 99 69 6
29956 qhFAqnu8 3 8 79 14
29961 PiToQZ 84 61 80 20
29962 Y1cQ5WU 91 88 78 44
29963 c3D5Nxx 80 24 41 96
29978 WusJqds 98 58 93 62
29991 flRzvE 51 72 79 5
29997 vSsHom 70 76 32 90
30003 LHi1QMKE 76 65 26 12
30007 pVq9Pj 7 14 71 18
30037 1FMI14 10 57 14 100
30039 dbn6nEG 70 91 76 8
30040 b3mj15P 93 55 13 20
30048 uTHp68Fo 58 46 73 99
30100 c5PieV 60 36 55 17
30103 WPc7Lm 20 89 11 2
30107 kuTavOtU 18 46 99 4
30110 d8Ja6fP 59 62 34 52
30112 G9ydyR 4 49 4 97
30117 pb2RCa 85 67 80 29
30118 56CkvA 67 89 5 88
30121 TC5KzVKp 3 83 2 38
30130 QCCCzO 82 19 30 38
30139 JIvX6F 25 89 82 35
30141 KS3ecy5 56 15 62 87
30148 MXcM7Aq 70 18 38 1
30149 holfHf 34 23 32 76
30179 Lf9M3wHY 53 52 1 60
30184 bfyYrgmr 89 85 67 32
30194 DZq7rTn1 18 68 29 14
30202 AcMCjn 68 96 36 67
30213 1J1kMXl 46 74 5 8
30234 GJd3N3 1 91 76 87
30245 xP8Np8r 62 6 36 65
30268 W6I0egS 75 88 65 3
30314 0njt8zBb 1 1 64 4
30335 8ZBjkEF 10 12 20 15
30337 o6raEDjU 75 25 17 85
30352 TUlWsMdt 42 66 56 13
30354 PkWz66E 81 87 26 52
30358 JNCLJm3k 41 60 88 38
30368 KhRUh8h 45 59 68 47
30371 6VBl4l7K 9 68 62 57
30377 5vEKXQ 80 77 60 79
30403 iH8lW9UH 40 89 43 54
30416 YJzi1Hw7 36 13 91 79
30419 yrwAOKW2 89 83 74 69
30462 BwcKDki 19 60 99 28
30464 x0kxwo8e 46 48 99 99
30477 ncwRMJZ8 63 8 71 6
30483 LH9mmDd 42 48 19 77
30485 XmaGYzY4 84 60 74 72
30486 xB9BZj 48 31 38 48
30494 hdLspVd 67 29 75 98
30504 yXF2nYG 79 43 41 62
30511 2wrKC5w 88 24 63 53
30519 rLUsyoXm 28 86 80 79
30526 7xVratZD 43 88 80 59
30553 rFR9srMY 53 82 64 91
30554 k4N52IVm 66 60 66 23
30557 CaoH1Wzd 83 97 13 55
30573 Bkzl4L5 93 58 72 63
30579 MpgxdQ 99 77 18 36
30581 37Zx7J 63 93 9 55
30594 tIqJPhdW 5 15 79 85
30595 g0jw48 17 11 56 99
