score
id ,:name ,:math ,:english ,:science ,:music
19487 JL5tixH 100 92 76 76
19491 98GfZbC 98 78 87 65
19504 mSIrcCl 67 53 48 67
19535 XcDj3tN 45 7 83 66
19547 KtSyYiG 77 65 3 81
19554 gCdZH7V0 97 8 78 35
19578 Uc8pTyu 9 30 45 26
19598 z71BMh 79 70 24 0
19611 TH5EnR 46 1 24 32
19632 YzcdObi 81 15 73 56
19635 9qAHWU 2 45 78 74
19642 XzISfWWs 69 80 35 78
19657 QTgl2j 33 18 59 70
19668 4cVAAIC9 56 9 9 33
19674 VlltGxyS 70 29 11 1
19712 h7yKI69 83 67 14 98
19717 zJ2CkL5 30 96 41 88
19718 QFBiOmCQ 63 42 54 41
19739 4pgcuSR 34 54 3 32
19745 B31Rdv 68 100 75 29
19751 PPfUiZ 49 83 40 76
19768 T7URg6LS 13 43 26 9
19779 t1eBQG 28 72 64 41
19784 KPw18oa 19 17 92 54
19796 YSmcDyW 85 62 90 50
19801 iSWSab 28 25 81 1
19802 lFnWyrOo 74 78 77 84
19821 FLBYTp2s 15 37 22 84
19841 4FQg5FBz 62 30 79 40
19869 Sj3eUgDl 72 11 15 90
19877 8B9qvD 6 77 44 20
19880 x7eLFz 43 87 100 95
19884 3n5Agc 28 52 13 70
19885 z5DbZSq 62 34 61 94
19898 vd7I82U 28 3 6 81
19909 CB6HOEd 15 10 38 70
19911 3mQIAr9 95 49 34 84
19918 8F4ddm 92 58 97 37
19933 StMqMhb1 98 76 34 82
19936 BkUdMD 76 20 95 27
19940 Zni1BbK 92 71 27 65
19946 tnQRJc6O 98 77 21 74
19957 0A36EQ 6 69 5 36
19960 0pQMJy 16 9 37 5
19964 b8sJHEs5 47 74 28 89
19992 zap5PkbR 62 71 39 29
20008 JjsI26 31 1 19 86
20015 AYg3N0ka 73 96 29 3
20029 C1dxqN 82 29 6 13
20035 1HNzFeuf 7 78 65 50
20055 HDS2D5 53 17 20 4
20060 AxysJ5z 77 94 21 32
20066 F6zxHIu 67 51 85 19
20097 nFog6a7 78 82 20 51
20105 cDBTIvlb 95 54 81 41
20109 TGZpAno 99 30 32 46
20161 JDYs04Q 69 90 15 73
20188 7Bdv0Vu 97 30 17 21
20211 XTgvpBSe 10 68 68 71
20215 QtcVMn 4 38 25 71
20227 DiGnDdN 59 32 19 27
20229 nokV7B 3 4 57 78
20234 bTUMApb 90 64 40 61
20236 rzxeovca 89 58 91 100
20250 AOhZ1u 76 80 7 97
20256 7OgklM0T 89 98 5 69
20285 4Xpao2 33 61 90 60
20325 0RVPh5me 44 10 77 49
20360 h8jYOGK5 62 45 23 51
20370 temx2f 86 96 51 95
20409 vVmP4YI 1 13 86 91
20412 nyh5wMJ 40 56 67 36
20424 y5teghTD 23 50 16 29
20437 9uV27RWR 74 41 5 99
20440 RSZNRE 21 40 16 66
20442 JTjjAy 67 25 29 92
20446 WplfK1T 9 76 71 65
20450 gRmzjXb 70 60 13 13
20454 DnL4wCwa 7 6 94 16
20455 DdPNNEN 28 79 61 52
20456 fWWUra 27 98 86 7
20461 Dr1NVyQp 81 11 72 51
20473 v48GzFV 34 44 85 79
20477 6owo3e 11 7 100 72
20490 sv6gnC 57 43 26 70
20496 tYVHLtOB 94 85 71 68
20512 xOzvO87 58 77 87 45
20516 7Kr33hkz 86 36 69 25
20519 bD3xjRp 90 91 28 14
20521 TMGHSv 91 15 22 36
20529 VmiP7T 7 80 76 65
20560 JwYpBE 45 34 33 47
20572 buHE16 36 58 17 28
20574 3FnmgsbQ 2 9 62 6
20576 pMD8rse 1 88 99 18
20588 uT08dF 70 34 46 25
20590 hIVAJehH 9 55 100 51
20594 etun3jaU 95 62 37 60
20595 vk3CiP 83 49 34 19
20596 DSh8OZ 81 66 81 37
20597 B0ICcH 63 9 32 65
20606 UjbvKAZ 85 60 77 100
20624 YCXLa90 36 57 74 96
20636 ge0M5Idi 91 48 86 80
20644 j5YU4qn 85 8 41 20
20645 QHIgMqln 68 35 3 41
20664 x6EnRa 20 74 2 88
20665 jNvlU0 52 78 49 31
20667 tc1PbKC 30 8 33 17
20672 vqUVVH 36 100 8 45
20676 mHcHll 22 5 66 25
20702 griXZwY 2 99 100 64
20705 roifywN 36 66 16 40
20735 A1kHzkb 18 50 18 34
20738 ZPsviJ 53 46 96 49
20760 VhZ8QP 14 39 56 7
20765 FMVT51 36 83 97 75
20767 J0wf7rC2 89 75 99 25
20784 ySYNaO 72 27 46 79
20794 fHELrLtE 67 55 13 43
20804 OjpZ1mgI 22 44 44 36
20820 W8l15j5 29 1 16 15
20821 DfCQWWo 15 77 77 85
20832 b6Ho79C 65 24 21 11
20835 yG5xt9NE 46 5 33 64
20850 EGXgUK 71 53 21 62
20854 wt43HA 3 20 44 33
20859 KYEWye1 49 98 55 94
20871 bSUWSm 40 27 20 78
20874 GK6hiN 93 97 1 4
20888 lwUeRi2 42 42 12 87
20894 LQxhYe2U 70 36 62 43
20904 BzR21MP 95 99 40 62
20907 0eiF6dLM 86 2 8 78
20916 NNlXb1k 31 26 50 12
20922 jgQgoG 87 91 92 5
20927 1qXtpg 60 89 48 53
20946 FZYdZf 25 41 90 4
20951 RaJehqH 13 40 28 81
20953 BA00Wr 37 76 67 26
20971 VKPIAkj 49 53 84 34
20973 ErdpDY 14 31 41 25
20977 QROjDfs 35 66 83 23
20986 ZBDJXR7 57 58 15 86
20996 ffrXDin 93 82 56 2
20997 21pNZNtW 87 10 94 0
21032 jqrsqO 15 7 98 59
21042 DZiUeGl 97 9 85 61
21049 4y9HxQ 13 41 35 54
21054 545J3MD 99 12 48 86
21057 I44tKLL 20 75 81 65
21077 l7kto3 42 72 11 80
21086 XORm6Jg 23 28 51 57
21090 lflaWc 67 34 1 55
21093 hBQpr32 28 56 11 59
21104 VbUDuXYX 71 77 32 5
21105 yxdC5q89 46 27 80 21
21106 YPyDf7I 44 41 60 33
21128 kS0jWR 49 75 78 64
21135 M6t9e2s 42 83 61 40
21138 btObm1 38 70 40 43
21148 bvwHEZtT 99 85 42 72
21152 Ez6GC1 49 42 25 20
21153 hIRkss 21 91 28 13
21174 zCFC50a 7 92 94 8
21180 oHFZyrGU 49 11 59 95
21183 52UdmN 37 29 77 3
21185 h67GIBn 10 61 39 10
21188 vBBS56 45 92 18 58
21191 AaAZpgxO 16 12 38 25
21197 C5hjIM 39 57 95 26
21212 YVdQRI3Q 32 88 88 34
21243 0e9ZLzyk 59 34 49 91
21264 mhsghtu 59 15 91 85
21267 TZ9kyt 28 73 25 11
21268 9RQN6XD 86 21 25 35
21277 mvZXVfi5 58 91 10 30
21280 vSrgRL7Y 59 5 71 85
21292 G8oM6mV 30 21 30 86
21293 gLTwwUO 71 29 55 54
21300 YIVRqqE 98 14 90 46
21307 dJvtNEb6 5 80 30 78
21311 ZA2xCL 76 25 59 59
21313 G1SaiQ 80 51 43 74
21315 Yg52hX 85 64 11 2
21320 vrKiceiQ 3 62 26 78
21338 M16Ouiuz 35 17 17 32
21346 59ciNmhU 11 92 36 26
21354 Ophfpp 81 39 9 21
21376 1lTQY217 50 23 19 47
21388 L1XlNYR 25 97 64 61
21393 TN54H2Pa 7 72 79 4
21404 1Uu4Lx 54 58 55 19
21411 WmnOPtR 63 79 96 49
21413 nsTJSgwa 59 75 19 37
21432 ahGdwMO 13 65 71 31
21461 MNYMMv 76 29 80 9
21463 SSuhoD 90 68 35 86
21464 3CsjqBf 52 82 80 83
21468 ZBnKlOr 86 100 59 33
21499 xMB7nc 68 81 25 8
21539 FvPYBs2 96 14 42 43
21553 utkYbsc 87 24 41 67
21584 LTzIMQ 23 65 67 51
21597 jXg2Ewn 63 97 60 84
21611 PcmE5W 51 64 37 92
21623 BpP9hK7 10 80 37 10
21629 EPILXM 63 73 81 63
21630 fMZDzU 62 72 69 64
21635 sxSWcyd 1 74 56 6
21663 sR7CmW 10 53 3 32
21671 4YcRTMc 14 17 63 61
21674 xD6bZhlD 33 29 60 81
21695 tpLDoBKV 91 98 3 80
21702 3dCKEC 97 88 10 17
21703 aIl8HB 98 86 36 67
21728 qcVmAe 4 92 83 98
21763 HlmKiW 97 34 72 63
21775 vgJTUhf 8 50 86 100
21778 UE2ds0Jp 71 82 12 66
21779 rvpiXO 100 62 28 26
21780 towzVZk 10 88 59 43
21787 U2ss7a 24 64 22 58
21817 MLGG8MQ5 49 28 48 71
21819 ZAOjebG 78 70 93 7
21836 M2JpQi 23 90 12 52
21844 mQhwhr 99 17 22 83
21856 AMuHyJ 18 14 86 33
21870 Wix6lF6o 0 83 21 41
21880 mDSzQXa 9 16 69 2
21907 wo34X63K 72 43 31 47
21910 sRTsQJd 25 20 36 60
21914 KmLXBr 22 19 29 59
21917 qcFbO7io 91 91 71 93
21925 4mH5mxU 36 79 58 11
21928 L8oSib 28 87 59 5
21933 G3cyDvh8 43 2 37 96
21961 1ieLAW 51 0 26 82
21988 h6j42I 58 75 92 21
21995 B2eYqjy 11 14 79 48
21996 dkgwzD 23 9 80 23
22007 VfcUScHP 93 25 75 33
22041 AIHa3K 98 25 3 53
22058 wHODTu5Q 56 20 11 92
22093 FaYleJQb 52 77 46 74
22097 PG3jKdQS 29 58 64 33
22108 B1Hjp9W 41 87 72 85
22116 D72pCoP 67 69 10 73
22118 8G8wg3Tt 85 64 79 79
22120 IBduV9e 21 35 65 2
22130 sDDNCz3G 4 55 47 59
22145 aNs23YZf 96 90 58 71
22148 tnB4k4b 98 81 43 64
22152 URrKRlFC 45 87 86 69
22169 VbaHXU 43 22 50 94
22197 27uo5U8 60 40 4 16
22201 ntW9MXU3 17 16 44 73
22204 mKcMGA 86 90 96 59
22211 q4lDK1 63 38 8 13
22213 I4v6vGY2 56 15 9 53
22220 BQKNG32j 18 51 97 12
22223 DkhaPl 28 62 80 87
22230 Dwfw8e 73 80 50 22
22231 lZVOOH 88 42 18 59
22237 mVLgk8 26 26 84 29
22239 yGd4ws 15 53 47 19
22245 TwUX0W 29 73 38 41
22252 hVZIfy 81 40 90 84
22258 vdmEsuK 68 55 88 87
22282 h0BvinW3 76 36 65 19
22289 1SuQlPH 69 73 78 11
22293 yH5ubkWz 4 71 94 8
22307 tA3JT51 90 75 40 15
22311 8d8Sn0XX 71 7 82 94
22314 E663zdL8 15 23 14 9
22330 LdH65f 97 70 8 97
22336 Iv0Giu3D 60 66 44 42
22379 C6yYCE8 88 90 76 88
22389 s70Z25 3 79 55 14
22390 8pChp5v 37 87 44 76
22408 NbGKnlO 58 64 33 21
22409 ia9NG4K 36 33 20 79
22410 1pNmpkM 97 86 75 91
22416 89yMd2 36 19 26 33
22417 PY3Z9Aq 75 32 21 77
22419 BislKuiY 18 71 10 99
22431 CH56aXM 5 40 75 64
22438 gNBMiDr 76 6 80 87
22439 iJHG0m 3 87 18 21
22454 nHDdSXoJ 35 55 82 74
22463 3dSY1Fw 21 77 85 7
22469 1syZjJj5 64 76 78 91
22472 KZP43eoU 56 72 93 37
22508 gHGPhjE 67 4 61 86
22531 cbUCsjY 13 54 36 41
22542 gjr62Uy 79 48 42 37
22547 tHqstD5J 11 65 79 96
22548 pcxYVWly 99 97 40 20
22554 Q5dNpb 63 73 45 64
22604 22J0HGz 36 12 51 84
22647 jweuYgVA 20 50 38 2
22665 BepGBMDf 2 80 34 76
22674 LNfiW0o 52 43 6 18
22675 RdXGrB8 88 35 47 44
22692 fRS6zp 9 52 15 58
22694 Tqxecyp 97 8 89 92
22695 zfmBOf1 37 38 73 35
22715 erkmudnX 40 66 97 99
22725 u3oHYbv 47 3 48 52
22797 EmU25f 65 47 14 61
22816 W8H6p5 85 8 35 97
22830 vC2nDjx3 92 39 74 56
22831 cFd0IuI 34 59 3 5
22832 6MND6Wb 88 59 97 75
22835 afS0MW 38 9 21 66
22839 Pi9tPQ2g 9 98 77 97
22843 tZYikNw 30 14 85 99
22849 a0tjZ3o 1 62 20 82
22860 dxbAo82O 4 94 28 84
22863 JiWwrda 66 30 31 5
22874 3DxwPsnf 18 38 23 75
22880 aKm9wve 59 17 22 13
22886 l3wWCK 54 37 13 5
22887 nGJVez6 3 88 31 8
22893 j6YUXGP 97 71 71 49
22895 sNPDE4nB 42 78 86 61
22898 V0XW9l 61 35 22 51
22900 2R47xoy 60 67 92 32
22901 RJF1nSnk 33 45 99 14
22912 CAQQZ3 59 42 99 16
22930 4R3EdrLU 7 97 11 72
22942 cRsQSH 2 18 20 88
22943 Zrsmqop4 41 50 84 15
22949 Fi8kvi5o 95 67 33 43
22956 NajyX3S 33 47 47 87
22972 7t8eGla 29 29 90 7
22980 7KAc9cM1 13 67 86 43
22981 jx9NZkJ 50 78 22 57
22998 KvQqgJ 94 19 47 40
23004 65fMdHob 60 78 10 51
23028 rBh7xq 14 97 86 87
23029 7nTG43 44 17 36 28
23039 66zkpA 84 80 72 40
23049 NpGlMOS 33 85 4 32
23077 lxDM5tB 72 63 98 99
23093 GN03IZf2 34 15 95 96
23102 yjLIOBEw 28 4 76 76
23111 YBleZ0I 4 66 69 6
23125 2WNvYxi6 71 25 25 58
23146 RRuTa1i 63 50 91 11
23152 z5x3tE 81 73 38 92
23160 FbmlT1 38 51 82 95
23163 3bWJhle 55 85 76 7
23164 X2EURu7c 7 53 14 13
23182 tQ38dxA 21 12 40 69
23190 I9oLG5 83 83 13 44
23200 diwchkrK 78 28 68 33
23202 FoddeJ 78 36 47 55
23206 scYHcq 47 41 53 36
23208 khAd9m9 94 83 80 12
23218 aG2bqUUS 6 63 13 69
23222 Te2t6aE 80 1 99 40
23238 1MlVur7 52 62 53 43
23239 HZICC1K 1 49 11 61
23240 xN5evD 17 80 71 87
23242 EjF3GAL 55 18 45 64
23243 ixNBGh71 88 8 97 29
23249 5GWM05 87 97 14 84
23253 9YbVgMyE 47 57 10 3
23258 F9PwLf 46 74 5 19
23267 QSe8V7ie 97 65 31 35
23289 4mvvTJfz 89 76 42 16
23298 IHlzdd 37 95 83 45
23300 dCNRgLo 85 64 83 37
23318 EX88U9Nc 11 66 50 45
23320 dzCTFP 78 15 52 34
23321 HdlLFXHv 82 39 26 73
23330 Jb0uFL 89 95 61 32
23345 L8r9mtLK 35 72 45 88
23372 HXv6IhD 95 81 62 56
23383 L4WJGp 57 27 41 98
23386 qzGQg3 85 5 13 16
23387 mOjtSQn1 16 12 60 68
23388 6j2h0M 75 93 1 37
23399 EemStTk 91 37 30 69
23409 AKdzDK 71 94 37 71
23446 yU9g46 47 31 67 71
23450 wTgVdPNI 11 30 20 61
23452 pHNbxBt 9 66 15 79
23468 OK7j0eTk 67 43 16 56
23473 2KcEmTPu 45 100 94 74
23482 Ay2EjyC1 9 66 50 20
23491 gOq2k7r 66 54 88 46
23498 XJXX6biW 29 63 22 56
23501 btWzZzv 72 67 19 54
23505 R4QO5YM 46 41 42 78
23510 sCu8el1 72 58 97 60
23519 0o5Ny6Rf 4 19 28 88
23533 4qTpE2NW 9 10 55 3
23540 3iGZoWe 10 13 91 16
23553 yYh14Fuo 99 64 26 27
23570 HIcQIg 78 32 68 6
23579 JrHkclzG 84 29 78 82
23595 lfpHeN9T 27 84 59 73
23597 gFie5K5b 47 31 41 56
23598 XEwAMJv 23 87 2 47
23600 ghseY6g 27 24 44 32
23608 VdmeFqa 90 44 23 4
23629 QJQLbb 45 20 69 28
23638 JhNvqs0 5 43 33 31
23641 AM2Mt3p 16 83 65 24
23649 7dRiCNpk 87 61 56 90
23699 gfmAtqk 63 28 10 36
23701 IoJpTTC 2 29 41 88
23702 3yFPkJP 54 47 19 78
23715 S5s0Lpt 97 43 3 45
23722 1SQsUh 97 43 33 64
23727 BzSzMvP 90 56 27 2
23755 md4edv 31 33 36 3
23764 UTnHJH 68 56 65 12
23789 HiAjvQ 18 77 88 67
23800 1hfH5yQ 28 4 27 10
23809 CM6WWfDj 72 39 58 7
23811 fleEKx49 95 30 10 25
23813 eYeQ04 53 81 21 29
23821 uPbYpD 91 20 52 100
23830 E8RVWY 23 93 64 24
23840 T1M05xV 52 81 30 76
23853 PEfPN0 0 39 39 66
23858 BFAh3hLw 80 27 31 58
23861 on7u4j 80 16 42 25
23874 bwwkEA 61 27 32 42
23875 lD6LJET 78 42 63 80
23881 lIpuQmBB 88 65 78 66
23884 9mwuv38z 1 58 50 62
23885 ZegirN 87 62 16 49
23888 CnShyaC 37 11 50 27
23897 eF8HNIq 13 11 92 95
23899 XdmZqse 13 52 18 71
23900 43lX5Kvp 35 34 92 12
23901 doEIJXq 66 50 85 62
23913 MACgmPy 67 27 0 10
23926 9tnkaOK 80 41 28 68
23930 BfVu0mjU 86 40 43 4
23935 vjAF5Pr4 64 98 76 30
23951 9BMl7h9E 62 20 78 25
23952 iP2Ch49M 50 2 88 47
23954 LGo42m 48 54 69 72
23960 hWtmvBlB 64 76 9 36
23970 TsoAGd 80 5 70 27
23974 Ps5qc4 87 64 47 15
23985 niHlh5 12 80 64 39
24001 7fWlCu 22 59 76 72
24015 uQVpuO23 9 15 86 39
24016 65Y52Sqh 18 98 59 53
24017 GxWcX93O 14 20 87 11
24027 wwwDX570 27 42 10 24
24037 Pw95wwQ 30 98 4 49
24039 bITSi5 60 39 37 87
24054 pYPoHm 65 25 16 25
24069 AatnrAEf 15 89 10 68
24091 CGGxbxXv 68 2 38 17
24092 tMzrU92l 95 9 34 5
24131 GL3Vz0Z 65 25 78 60
24136 WwLOeJ 100 6 89 65
24143 PRuDCG 58 86 95 20
24154 8KhU4rY 97 54 93 84
24189 GKSkeKH 53 11 19 77
24190 FbWuIxI 97 17 23 10
24199 Zs01o1 79 95 78 78
24208 Z0Avbs 58 66 35 55
24225 0zljZIX 59 38 33 7
24227 6lfQINAE 43 62 30 51
24235 Ijd62TaP 16 49 92 78
24237 4UI6qYI 64 73 47 99
24242 g6EX6IM 95 57 99 92
24254 JgVdhIDH 56 4 62 87
24270 dUICuH 26 63 80 95
24277 afzGIpL 42 90 86 56
24284 1qHupl 1 67 100 34
24302 RTVhZz 62 29 62 89
24312 otx7fvcK 92 36 23 83
24322 glkLN5LA 5 100 95 76
24344 Sfm3ex8V 0 89 56 85
24348 aXaVGMZ 23 85 82 100
24352 BBx0Go 10 36 10 99
24353 7tKGFHS 1 67 95 26
24358 ngJneICP 46 15 9 86
24370 1NgbPlJ 1 1 35 7
24375 JljvrD 80 26 76 12
24382 WhXRsf 82 66 7 77
24395 YoKBtJpS 23 46 11 29
24396 7dddOWX 27 92 33 22
24403 cBRmre1A 53 65 31 38
24418 85qtMuw 85 66 21 99
24431 tPlXJrDT 79 19 7 19
24433 TiCTBNP 5 87 79 96
24444 EmnImmtU 25 51 56 32
24451 1F37uVrJ 50 54 42 1
24454 JjR0lJ 70 98 99 74
24456 2VsyR0n 71 39 57 1
24462 6wvLZ1S 4 75 8 77
24466 XviEou 75 98 2 83
24470 mS8LImMm 91 68 52 89
24478 NG8xskr 68 70 12 61
24488 S5rxeNEY 2 66 90 99
24489 lU2ZzY 45 47 35 41
24508 RaY0ebXB 30 67 85 2
24529 vmSzhg 90 72 18 86
24540 JEmKpBQ 72 59 79 43
24541 gvNQNGD 47 50 97 62
24543 rJk4CE 96 67 87 67
24546 fBZqXpGz 15 49 12 24
24550 t0OAB4GX 90 86 54 60
24552 W3z1f670 41 92 34 63
24583 dIC2ZR4 44 24 36 43
24587 yj1O0V 27 98 39 40
24603 B80wriK 23 93 86 52
24604 TUxEHxt 42 51 52 92
24605 bnfZJp 52 63 5 14
24609 zHWQR7f 2 51 75 93
24619 VEEWj8Lg 50 29 20 49
24628 abxktw 100 85 8 54
24635 ZulJh6 34 13 62 53
24644 cluigM 45 63 45 67
24645 vXcD5OE 96 76 83 86
24654 0Fetht 83 52 95 100
24666 5eGnFk 92 60 74 37
24673 sTjMh9mm 5 30 11 4
24675 WKxa74 31 36 80 7
24691 7BVrSn 20 43 44 64
24697 v1BGiGlj 58 18 10 50
24707 lhZJaVB 39 27 13 54
24713 oTryXWV 34 22 77 88
24718 TYGxEcRr 45 21 40 82
24721 VujnWQi 75 98 62 4
24724 Oeu9aw 50 89 63 85
24732 p7h95xe 57 48 72 63
24740 xQ0G72s 67 17 12 47
24746 Jrpe2y 69 74 87 29
24753 6WZZjmu 38 72 78 26
24755 qPIDRJ9 44 56 43 100
24763 AtENCyQ 82 100 25 42
24766 MQ2uWd6I 2 59 13 6
24767 NNlXb1k 11 82 47 10
24778 TZ9kyt 57 68 16 60
24781 YpiRN6 26 45 67 70
24784 kDChiGU 82 0 29 22
24796 CCIt0OTH 92 29 65 48
24797 GMVcSBu 8 100 52 71
24799 RRVcBIg 70 56 31 43
24802 lkaEXr 69 39 45 80
24809 NE59CtY 58 94 40 41
24836 n2OGaGp8 66 42 49 10
24839 GQDp0g 28 56 6 42
24859 E9BzEc2 85 85 55 74
24882 9y6Dj7A 1 6 30 34
24890 cLCjnR 36 43 76 100
24893 d8FQ6hmu 4 35 63 41
24896 iHOc4Ghs 47 80 72 39
24897 6RZWzp3 44 8 79 68
24914 Mqmgf06 86 31 2 17
24917 47t3IdP 21 91 11 95
24918 sC2WIQPs 50 68 65 38
24924 lpjnkJQN 28 77 30 30
24932 KUgoka 17 32 71 91
24935 pFktsM9 77 4 72 39
24939 7jBj71q 20 75 76 67
24942 wDFBtXD 64 87 41 0
24948 0fve81 91 54 67 98
24957 J2htdHh 97 83 42 6
24969 dHALdP 18 98 69 23
24979 092oS2 82 35 59 7
24989 ZnW6zQ 10 28 53 37
25006 ogzDiPMy 15 23 61 71
25026 wOHeT5pM 1 68 78 82
25029 q6Csao 27 58 6 73
25038 f3vImnnL 29 29 42 86
25039 qomwGGJ4 8 8 61 46
25057 LiY0F68 81 49 71 44
25065 nGvLRAn5 94 37 29 58
25079 iPGsovw 88 13 14 64
25091 9I5whN 49 5 7 5
25108 h88GN0Qw 25 27 86 66
25125 3FYP2DSf 9 54 39 70
25128 ksh9WJG 33 49 61 5
25135 izLGEk6O 10 19 100 0
25163 m1MZWD 76 34 32 52
25165 6dzBInc 6 86 66 90
25209 eC2X3k 20 53 42 98
25237 WmU1Pp1A 59 39 78 33
25242 2JgWNxmg 92 56 17 22
25250 w88RExR 95 55 43 66
25252 BYp9eR6B 62 62 32 48
25283 0uehCEA3 23 12 98 86
25288 SK1JOo 54 54 80 51
25300 C4aejo 40 30 56 67
25302 aWPZF3 57 40 47 36
25316 zk252O2 5 83 42 72
25323 vjDTWw 81 71 18 10
25328 9haJCf 24 50 53 55
25331 Zv9KEhc 22 36 50 95
25345 Em5u6e8F 11 88 85 69
25350 2mnTEX1P 7 53 61 30
25361 zxRcU4 30 84 71 29
25367 2Prxg1z 57 64 7 30
25371 YxdPm6 32 72 87 9
25376 rHjd3NDL 94 66 45 59
25389 eS7rsn 86 88 86 14
25397 7ofhHV2 44 35 61 51
25417 NkWJS4 11 5 84 57
25421 q6SbALX 65 83 30 59
25422 5CSP0xm 29 81 49 9
25441 UlCauiQ 70 2 75 27
25454 BX2v707 34 75 5 61
25494 bPMWQqwl 80 28 60 70
25538 iab8TV0 43 5 68 9
25547 hFoIk6 17 51 85 96
25551 pNM18e 55 48 36 13
25584 c4OYIBs9 74 98 37 32
25587 kxCi1I 24 26 5 99
25626 WISRMy 52 27 25 14
25645 bEpTPrY7 86 4 5 20
25661 ZdQLKB 45 94 65 51
25665 xfvKEzM 78 40 96 55
25713 VOwb7nnk 12 39 31 74
25723 2mmihHIR 76 49 2 23
25732 kaa3nc1 44 21 59 63
25743 RT0aeqM 15 10 10 69
25754 DVY4m2 98 53 23 59
25762 TBiHqfut 97 66 59 17
25767 xyuc6wvb 65 52 76 51
25780 Szjy6Q 82 81 8 78
25803 vpYoBE5L 22 66 53 65
25807 ahw2td 96 30 87 8
25808 Cduw1QI 11 65 67 52
25812 jJWDTY 51 99 62 17
25819 eMfAsL 3 88 48 59
25825 tzVqap 38 3 98 31
25830 HrzTQh 45 26 18 79
25839 nudocLI 36 92 72 47
25840 RqpAlx 28 84 45 15
25842 D0Je2Ke 22 75 70 72
25843 E0HKej5 59 93 43 91
25844 6AtBz0 25 10 15 2
25845 7ijceWT 91 55 1 22
25849 r7ssVU 45 61 9 6
25850 f5SUwA 93 96 75 32
25856 VIskgc0 55 33 16 71
25857 UpQv7fq 64 56 65 14
25859 vdTDioL 9 29 57 10
25863 50KfBr 96 49 90 72
25914 htK4JD4B 71 33 78 10
25923 OxYET9fV 75 3 81 53
25924 pKrdLzi 11 90 5 66
25927 FQZ9omt 100 50 41 69
25928 0aiGk8Z 96 51 53 76
25942 e7fnpxr5 11 26 24 56
25975 sU6GlTse 60 81 93 37
25990 m7JMoO7 71 8 90 16
26005 HPD0aHMT 10 71 67 33
26011 MsYzPn 38 18 6 23
26012 TqBKoc 3 58 62 46
26019 CuRysFp5 56 72 63 95
26022 tDUna4g 50 20 88 16
26023 3eSGKU2u 90 92 3 20
26033 K0SefJr 83 8 82 98
26036 y5ocrC 93 6 96 37
26039 DLl58B21 43 2 77 71
26053 vWPeBsG 38 3 19 26
26054 aRqZPGH 76 30 47 66
26056 Kp7eCw 34 95 37 46
26060 T7irwV 57 56 95 72
26062 2w5AW52N 1 33 80 45
26069 EE5lR25k 9 50 9 77
26083 BEigoVI 75 61 82 6
26088 gM8SUdr7 96 83 38 87
26101 R2MyjZZ6 88 98 2 75
26122 FRF3VrgX 75 63 86 20
26136 BMoOOB 13 90 45 100
26139 cpDD3Dv 37 21 10 50
26143 fIgokLz 28 96 54 0
26159 GD8vkL 51 62 72 10
26190 em5UuDKM 18 97 82 87
26197 mwSp9DnT 49 50 24 69
26207 7vsuDw 68 40 86 76
26213 dwdUi1 32 89 45 60
26214 3Pz9WB5 45 65 9 41
26235 JjPjyyb 12 13 80 83
26238 D72pCoP 27 42 29 64
26283 xfMLg0F 62 66 60 76
26288 9DpTlE 3 26 76 50
26301 AM2Mt3p 9 87 63 87
26303 Pv8Amzt 56 3 37 75
26316 ghovCKJd 14 8 14 2
26318 QFFIW513 73 93 10 52
26325 tCQdNN 50 95 53 90
26326 vKZnaF 55 14 88 73
26340 lFQUoADx 2 85 26 17
26341 EBoVnlX 73 52 24 90
26346 Mf6sjz 20 72 59 45
26354 H25j5ywW 89 59 42 1
26356 hgVqCr 77 12 24 74
26357 hE7q474Q 43 99 9 26
26359 qYfFBe 88 4 11 59
26382 vIQXtXO8 2 64 56 3
26395 BIqiWV 51 51 60 8
26408 QvzLWq 5 4 45 9
26409 wDamwvv 5 12 15 67
26428 5ORmNu 98 48 43 8
26449 bcB70Dz9 14 2 47 76
26469 taFIGH 96 63 52 9
26470 4Cidzf1 86 55 73 42
26483 qkfIZp 41 63 43 75
26484 twnib2 11 98 53 86
26493 35DQDWyP 4 9 93 31
26506 7L9XGqoq 89 24 38 62
26509 hnQv2zut 78 53 84 4
26527 SyExv3 28 74 35 54
26534 s4rVp3 13 30 54 16
26556 kxEzJqBM 30 26 28 94
26574 6hRiqa 13 78 16 27
26599 qyDNwoF 72 94 92 7
26606 XNUyVL 88 65 87 60
26611 cp6vcXT 57 50 34 64
26615 8clOhWMh 74 18 65 46
26636 nwbKdw 59 90 15 69
26640 QdNcaoHd 45 33 90 87
26650 94pykbw 88 84 64 85
26654 bpfKBxLT 97 87 42 74
26655 DboSunLU 66 83 59 82
26664 c7rnvn 24 74 75 10
26666 tuYlAJ 29 79 53 45
26667 DBaNcUK 9 48 22 94
26681 WQUR5Pq 28 53 52 36
26683 1xSP9y 71 67 51 78
26699 WBdfrjZ 83 3 10 71
26709 xFNgCzK 49 67 92 53
26720 Fn10gSON 8 10 93 16
26721 60JiFNw 47 42 67 57
26724 NkqCmQNW 64 27 36 28
26734 QN7tYrbf 75 88 80 84
26751 SvRZT7TS 4 54 23 66
26771 OmOorUyy 47 65 19 97
26800 ixyuOCPu 41 59 15 97
26806 92K1ozTY 96 83 13 31
